alpha	beta	alpha=beta	LRT	p-value	Total branch length
1.530459885669489	0.0	1.196950503700878	0.9140356335398607	0.3390459090556214	0
1.79662006134443	0.0	1.283113597443823	1.182353947348432	0.2768772992543614	0
0.7070068440524027	0.0	0.5674546177119524	0.4324092573476612	0.510809124279884	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.641751107016233	0.0	0.9922203829992401	0.9646372280556061	0.3260212904024282	0
1.939041712760211	0.0	1.36354437381406	1.310809756050631	0.2522480970170123	0
2.576268835485294	0.0	1.08635143171565	1.589894270845747	0.2073412402792266	0
0.0	0.0	0.0	0.0	1.0	0
0.8500719545246334	0.0	0.6242641845688208	0.5967363966737409	0.4398259548778221	0
4.121402395856501	0.0	1.987445240351408	2.553680200269136	0.1100376711286578	0
0.0	0.0	0.0	0.0	1.0	0
2.443339218543381	0.0	1.547340354457017	1.458721250726022	0.2271336928153762	0
1.034515212001742	0.0	0.7288893978609341	0.6929189074482132	0.405173323129457	0
0.8137094750057781	0.0	0.6123149256906747	0.5656645786750438	0.4519868589549016	0
3.339156615260424	0.0	2.164617680751933	2.099838193487379	0.1473147275086114	0
4.039461562696147	0.0	1.905032463628174	2.698922672187134	0.100416079189985	0
0.9987379568504547	0.0	0.6941786771317703	0.6791696552138049	0.4098727970921285	0
2.453351256833249	0.0	1.856884021489144	1.410640498888228	0.2349500959531591	0
0.8358381145379339	0.0	0.6393110976247712	0.5152508291990188	0.4728746042745589	0
9.837023363125317	0.0	4.058290892344266	4.468349153943535	0.03452833690207957	0
0.0	0.0	0.0	0.0	1.0	0
1.925488926599426	0.0	1.367705190025072	1.281554974695741	0.2576101142261946	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8706255717747104	0.0	0.6231320104544664	0.6585642731616943	0.417067266888964	0
0.0	0.0	0.0	0.0	1.0	0
1.99226870866085	0.0	1.39100482321289	1.348459456739313	0.2455476173493492	0
4.204007229185028	0.0	2.333962276713268	1.697672162765578	0.1925926891011418	0
2.174525953620615	0.0	1.778559822872111	0.6780076058933986	0.4102736432750745	0
2.563345503780818	0.0	1.949954918976317	0.7023684143468358	0.4019890153206709	0
1.364981865558174	0.0	1.028211025203186	0.4847741192615445	0.4862677578886393	0
6.858233936063398	0.0	3.382845539478935	2.055993247484125	0.1516083621425226	0
0.0	0.0	0.0	-1.632665456341442e-05	1.0	0
2.194423204869426	3.273157529663477	2.711271274048318	0.06766474200472672	0.7947677600178265	0
0.0	3.751021498571254	0.0	2.440703876842186	0.1182231660567596	0
1.230495906530805	0.0	0.878992129842794	0.6315690578269759	0.4267803567545199	0
0.0	0.0	0.0	-1.056140803967764e-05	1.0	0
0.726251287952036	0.0	0.575310086132608	0.4577537515942272	0.4986756356513026	0
0.8859925668345283	0.0	0.6449308653322584	0.6198611957198885	0.4310988712130307	0
0.0	2.610856242325899	0.8005772748747385	2.023115632641861	0.1549209874151178	0
3.143026271300998	0.0	1.285640696483057	1.473710673337379	0.2247611444795666	0
0.3220863212798276	0.0	0.0	0.06601869308330066	0.7972242959403018	0
0.0	0.0	0.0	-2.303341809195558e-05	1.0	0
0.0	0.0	0.0	-1.055949218198293e-05	1.0	0
0.0	0.0	0.0	-9.602168894673468e-06	1.0	0
0.0	0.0	0.0	-1.348423829483636e-05	1.0	0
0.0	0.0	0.0	-9.104642543888986e-06	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
5.118002228768548	0.0	2.161753604186061	2.440449924369599	0.1182423064882304	0
0.0	0.0	0.0	-1.911272021004606e-05	1.0	0
0.04956120317971049	0.0	0.0	0.002553632204630674	0.9596972734224282	0
2.337422636727925	0.0	1.407910581093028	1.444691189064844	0.2293817101789539	0
1.680346585153665	0.4118372606762002	1.287434348485132	0.1696655328954577	0.6804092303813407	0
0.0	0.0	0.0	-9.600489367045384e-06	1.0	0
0.0	2.747790793593444	0.6364423814210982	2.756930766997922	0.09683385239833686	0
0.7922459855010825	0.0	0.5925575435870407	0.5628987916455372	0.4530946276710811	0
1.197823374176233	0.0	0.8339836274561887	0.7082573898448086	0.4000229239538714	0
0.8945241104505895	0.0	0.6472719256822907	0.6239713288910718	0.4295753324188517	0
4.573497134081915	2.206138651138113	3.268742046110535	0.3154425841395501	0.5743594441949549	0
0.0	2.206638420555028	1.101832600073319	1.414230168468212	0.2343554286686199	0
3.678023977747749	8.800418175583497	6.608957311251544	0.5177057808851941	0.4718219746844841	0
0.0	0.0	0.0	0.0	1.0	0
0.0	1.775971047338049	0.880999682099294	1.39714181518212	0.2372027107363057	0
3.594842959654213	2.814483953820884	3.316788052728109	0.04061493874624489	0.8402830143356904	0
1.641751107016233	0.0	0.9922203829992401	0.9646372280556061	0.3260212904024282	0
0.8925108732878934	0.0	0.6534778969061392	0.6162466444968047	0.4324454856860157	0
1.967430878654799	5.568159671360014	3.00856855701887	0.9234961029842879	0.3365586811678659	0
0.8917689935887188	0.0	0.7098660615515291	0.4393805629125254	0.5074215829003734	0
0.0	0.0	0.0	0.0	1.0	0
1.276369869967672	0.0	0.9849609294403113	0.4602078443664048	0.4975268529060463	0
0.0	0.0	0.0	0.0	1.0	0
2.254139487350248	0.0	1.412998280591875	0.632895548586589	0.4262951927785636	0
1406.929560600198	0.0	16.4806770329535	3.305737566326687	0.06903834627485439	0
8.215644045718019	0.0	4.200217320893155	3.796528082452355	0.05135897374033316	0
2.336492782402386	2.737561379987295	2.456328227610779	0.01562376198511117	0.9005274708503501	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
14.72238411028233	0.0	5.128454735726255	6.065833169050286	0.01378217225503919	0
3.63423541882023	0.0	2.261611037583369	2.211715179510485	0.136966315774307	0
0.9177103326710233	0.0	0.6626937992294791	0.6394406339744414	0.4239134243437694	0
3.190536990796395	0.0	1.963382266009203	1.663723655537794	0.1971013124955323	0
3.052518305905059	0.0	2.122785005935466	1.870129164085377	0.1714602869879253	0
0.8358381145379339	0.0	0.6393110976247712	0.5152508291990188	0.4728746042745589	0
0.0	0.0	0.0	0.0	1.0	0
1.784904297528712	0.0	1.290866881678073	1.234555712636507	0.2665228864827491	0
1.698297134268899	0.0	1.17644719972664	0.4398933705723636	0.5071739253694915	0
4.93423760839136	5.120991031211433	5.005292019318321	0.001100424475488637	0.9735369110501986	0
3.158025338919307	0.0	1.899704465072076	1.95927427306944	0.1615909549885558	0
1.731553240998646	0.0	0.9300939828425947	1.17775724518601	0.2778130492701152	0
0.0	2.635345105305383	0.639530450621644	2.806349334461988	0.09389181922214751	0
3.301674353978858	0.0	2.20315194381799	2.126760753717306	0.1447463590043861	0
1.645624859848026	0.0	0.9589279894960039	1.030727474145241	0.3099878662122145	0
1.309905854323886	0.0	0.8324509859875875	0.8386480827459977	0.3597837063119443	0
1.012683636783263	3.635435003261742	1.583003777835567	0.7013387048567594	0.4023342353708468	0
0.0	10.12588036544545	1.664157160846378	5.995855863019273	0.01433952263029148	0
5.59052526146808	10.39256957214558	7.598427813519388	0.2518726860881415	0.6157595375630753	0
8.315359917600041	3.585954877259414	6.345182725598119	0.5236623757862553	0.4692835842386085	0
5.250954545134067	8.893415797978106	6.515819629385128	0.2484738929991437	0.6181517120717991	0
1.106790206770444	7.216897139310331	2.893119841471919	2.20011193628461	0.1380007162479095	0
3.08343506531999	0.0	2.581683094739184	0.4811089716560701	0.4879204270433994	0
3.035766856417751	2.567824838023752	2.900186953512392	0.01848968894856284	0.8918396249826462	0
2.828165208609421	2.167970660964341	2.413313486261133	0.02816844655406214	0.866713416727686	0
0.0	8.768982187548112	4.578385371318604	3.055198499975727	0.08047916057303905	0
0.3220863212798276	0.0	0.0	0.06601869308330066	0.7972242959403018	0
0.2142956754990473	0.0	0.0	0.001149554796107566	0.9729528381943672	0
2.159414452345542	0.0	1.456104447893309	1.422589444192553	0.2329776631520506	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.9398366293392508	0.0	0.6833105396272335	0.6061933858254491	0.4362246782758242	0
0.0	0.0	0.0	0.0	1.0	0
1.480820426226162	0.0	0.8790131477745928	0.9749739992072328	0.3234428029094686	0
0.8778291516981668	0.0	0.6428021409756294	0.5974235100091256	0.4395627657403587	0
1.164112059187832	0.0	0.8774036929081833	0.6781780509108728	0.4102148126022879	0
1.317265319948402	0.0	0.8524012995365471	0.8185613068861688	0.3656011419654499	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-1.541832536133825e-05	1.0	0
2.011272844092815	0.0	1.3733359338863	1.307373168524578	0.2528708088369753	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.7769446107292051	0.0	0.5807046403493371	0.550303649152756	0.4581936498477118	0
0.0	0.0	0.0	-1.937875018853674e-05	1.0	0
0.0	0.0	0.0	0.0	1.0	0
2.718980281692677	0.0	1.725412380948199	1.740479551093724	0.1870780759876537	0
0.0	0.0	0.0	0.0	1.0	0
7.813014505128852	0.0	3.382918297159004	3.342586948216585	0.06750839355492821	0
0.8147860050077241	0.0	0.6082442849880028	0.5784407499639457	0.4469241470131353	0
2.378487356956031	0.0	1.554819407220419	1.368087787182379	0.2421407002398231	0
0.0	0.0	0.0	-8.159285773245983e-06	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8204702270296963	0.0	0.6514151591030326	0.4363968370983358	0.5088666953407597	0
0.0	0.0	0.0	0.0	1.0	0
2.256374833154192	0.0	1.517018867241933	1.492259169720171	0.2218662675686655	0
1.04659713110707	0.0	0.7660228271829783	0.6255960078591087	0.4289753439800608	0
0.0	0.0	0.0	-8.39737261060236e-07	1.0	0
0.7070068440524027	0.0	0.5674546177119524	0.4324092573476612	0.510809124279884	0
0.0	0.0	0.0	0.0	1.0	0
6.513802264567349	0.0	3.602148031944278	3.698133402312976	0.05447337574430344	0
5.359092967195932	0.0	2.172046846361389	2.520377648523279	0.1123836675657133	0
0.0	0.0	0.0	-1.082503101734744e-05	1.0	0
0.0	0.0	0.0	-1.206215354088158e-05	1.0	0
2.262344938905474	0.0	1.51804786486928	1.496827439875243	0.22116015818086	0
0.0	2.655578138630677	0.5789298012094719	3.01369169887988	0.08256405359780594	0
0.0	0.0	0.0	-1.593732612903409e-05	1.0	0
0.0	0.0	0.0	-1.44988886248143e-05	1.0	0
0.0	2.647285019924939	0.639704591401637	2.811792353619058	0.09357377546186307	0
0.8959007669675332	2.601862360032592	1.34178337464235	0.5247341092515185	0.46882920240777	0
0.0	0.0	0.0	0.0	1.0	0
0.8181112462750036	0.0	0.5857877369290363	0.6183932450777085	0.4316449935243862	0
0.9759011276728419	0.0	0.7629629482200132	0.472231506752081	0.4919623584926761	0
3.24534736769189	0.0	2.281006436064339	1.879901859564498	0.1703453025240981	0
0.0	0.0	0.0	-1.402742478617824e-05	1.0	0
0.8768860711307589	0.0	0.6310963352089103	0.5799256140384372	0.4463414793745676	0
1.473961126313407	0.0	0.8811504628063465	0.9576244876309481	0.3277861130291566	0
0.0	0.0	0.0	-1.035368874724441e-05	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.981573263984047	0.0	1.392903454311747	1.307565782104454	0.2528358571774517	0
5.593242508471366	0.0	3.004954979781947	3.11646709837623	0.07750465301925158	0
0.0	0.0	0.0	0.0	1.0	0
0.9429061581275345	0.0	0.6615288915640926	0.6848933521548801	0.4079067914584503	0
1.451187233312793	0.0	0.9453603810085018	0.9538255891714797	0.3287474344738094	0
3.289952006234742	2.584920423492584	3.049887540767773	0.04179288539889825	0.8380150796127268	0
0.0	0.0	0.0	-8.869079444195904e-07	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-1.448096382361541e-05	1.0	0
4.492438612099398	0.0	2.102844387780924	2.530648149297612	0.1116543447306475	0
1.198160644027465	0.0	0.770326207965089	0.8206564187240417	0.364988314378352	0
0.915621858474504	0.0	0.634546327254281	0.7001675363228017	0.402727405392344	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.811859768194964	0.0	0.6094867530458284	0.5710812934685112	0.4498295588850665	0
0.0	0.0	0.0	0.0	1.0	0
1.380942292043374	2.605826522985077	1.724405290283744	0.2064689631472518	0.64954918512426	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-1.270892513005606e-05	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.811859768194964	0.0	0.6094867530458284	0.5710812934685112	0.4498295588850665	0
0.0	0.0	0.0	0.0	1.0	0
1.409237656962474	0.0	0.9605156415675626	0.9473161244375419	0.3304033969410991	0
1.69761661818133	0.0	0.9671419113015659	1.049488298288022	0.3056249658424814	0
0.0	0.0	0.0	0.0	1.0	0
0.7811087710379656	0.0	0.5883423590533507	0.5410095786734956	0.4620146253022761	0
0.0	0.0	0.0	0.0	1.0	0
5.982090403503164	0.0	3.333834771909717	3.40693352981976	0.06492298622832526	0
0.7914131668206379	0.0	0.6138017881781443	0.4681491703041232	0.493839871239421	0
0.9392939441215453	0.0	0.6513750126927356	0.7072311303528451	0.4003645448347664	0
0.0	0.0	0.0	-2.132545827038257e-05	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-8.169473634467295e-06	1.0	0
1.825579813051869	0.0	1.301838231296401	1.250594033759064	0.2634390504450931	0
0.8794183643384256	0.0	0.6433970734048796	0.5995460834812238	0.4387512682641854	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8680566862392232	0.0	0.6790451572470569	0.4859316586619045	0.4857477330280391	0
0.88317753834456	0.0	0.6497977658140185	0.5945347644665482	0.4406708915838954	0
0.7930000702796033	0.0	0.5992163493880425	0.5442079222773692	0.4606940399268703	0
1.764593577347016	0.0	1.044345785900148	0.9191512936398212	0.3376979136048529	0
3.894082696908012	0.0	2.392538762813756	2.335023577960641	0.1264930752637086	0
0.0	0.0	0.0	-9.871567897334899e-06	1.0	0
1.786406015461889	0.0	1.374904705952084	0.9890935619580574	0.3199640168710031	0
3.666192153849651	0.0	1.322985473104936	1.699515391376476	0.1923513656087686	0
3.931019094547847	3.338311300432756	3.708004640971239	0.01741323733271116	0.8950165425746772	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.811859768194964	0.0	0.6094867530458284	0.5710812934685112	0.4498295588850665	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-1.348623390562409e-05	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8983125842796822	0.0	0.6686164472537216	0.5728086346879735	0.449144993404636	0
0.0	0.0	0.0	0.0	1.0	0
1.647312239369773	0.0	0.8489263921215711	1.266013612467848	0.2605158578106402	0
7.579817216903253	0.0	2.816951389148632	4.48024850753179	0.03428873496828644	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8500719545246334	0.0	0.6248025843305367	0.5973864031310434	0.4395769728337183	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-1.146605953294966e-05	1.0	0
3.720496361234805	0.0	2.563547451676809	2.262987232129724	0.1324982588364521	0
1.914272648420279	0.0	1.305720506081465	1.42125055310127	0.2331976778848829	0
1.264066525282498	0.0	0.82163595987753	0.8196168181991723	0.3652922230476757	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.507524385835203	0.0	0.8121089280676086	1.150216107169367	0.2835039154547849	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-9.128585627848906e-06	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-7.878361844504411e-05	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.477835888204142	0.0	0.8098752150349265	1.138113313944725	0.2860513470697943	0
0.0	0.0	0.0	0.0	1.0	0
1.648442146889367	0.0	0.9407655792849792	1.069073267032589	0.3011548667194329	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8794183643384256	0.0	0.6430405519269874	0.5990711572895471	0.4389326413007963	0
4.801235559360772	0.0	3.101162029823497	2.325755830253215	0.1272483991762313	0
0.0	0.0	0.0	0.0	1.0	0
4.034395929332836	0.0	2.031092266993751	2.393823915158968	0.1218153318146836	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8137094750057781	0.0	0.6123199824230624	0.5651636895923016	0.4521871632205325	0
5.743628247508624	0.0	3.399443813004093	3.366508468534178	0.06653462465563087	0
1.74940429718789	0.0	1.224538529269599	1.350218111331468	0.2452399899753867	0
0.0	0.0	0.0	-1.146605953294966e-05	1.0	0
0.8897693789634831	0.0	0.6237509852730805	0.6916071254249481	0.4056182752189567	0
2.931502235402866	0.0	2.064627482774656	1.573844396220437	0.2096495914617007	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.5434541164943684	0.0	0.04508528686983837	0.8318472815022478	0
0.0	0.0	0.0	0.0	1.0	0
1.347759063741755	0.0	0.8626241093139263	0.8754974037739096	0.349437877133727	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
3.101509128240347	0.0	1.161300406496729	1.927644997267134	0.1650163245319758	0
1.283069304150152	0.0	1.073278237807571	0.6646675734392993	0.4149169345354705	0
0.0	0.0	0.0	0.0	1.0	0
1.034515212001742	0.0	0.7314626877043192	0.6852973028543143	0.4077685633468661	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8278539630605641	0.0	0.6165109703539394	0.5769316487637859	0.4475175361729424	0
2.303288763342541	0.0	1.402330139470387	1.59077909063938	0.2072148588836062	0
0.0	0.0	0.0	0.0	1.0	0
3.291787181677232	0.0	1.190103760073529	1.623898841917223	0.2025490056518218	0
0.0	0.0	0.0	0.0	1.0	0
0.9804849309912145	0.0	0.6925133685537712	0.6484384875178968	0.4206715148441749	0
2.748685962935182	0.0	1.166781268204296	1.45279816819847	0.2280794930097204	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8983125842796822	0.0	0.6539277050929401	0.6163664004557301	0.4324007679758995	0
1.648442146889367	0.0	0.9321947785997874	1.082976499949925	0.2980326457375171	0
1.731553240998646	0.0	0.9356741061450006	1.165089481836665	0.2804125220118048	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.041891767546401	0.0	0.7269277643016056	0.6981419471057642	0.4034087321588841	0
1.726213673659115	0.0	0.896522186533441	1.249020145597632	0.2637397067612728	0
0.0	0.0	0.0	0.0	1.0	0
1.507167689737401	0.0	0.8578398698721208	1.041177592813586	0.3075477531262485	0
1.731553240998646	0.0	0.9391416950859737	1.158067126215274	0.2818667624543624	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.9310405188365238	0.0	0.645647934095773	0.7006253808920455	0.4025736370215099	0
4.121402395856501	0.0	1.998749425327931	2.535590751276839	0.1113052219245936	0
8.344862213874304	0.0	4.280981566158583	4.309698388510888	0.03789567986393994	0
1.854391482137117	0.0	1.32780711732813	1.273882465362654	0.2590395937541878	0
0.0	0.0	0.0	0.0	1.0	0
1.317265319948402	0.0	0.8524012995365471	0.8185613068861688	0.3656011419654499	0
1.41919890206761	0.0	0.8396425532001311	0.9836671332318758	0.3212951239911489	0
1.915733344871449	0.0	1.355478984554218	1.272024898151908	0.2593871539159081	0
2.070057772991117	0.0	1.408824159827012	1.355606459322921	0.2443003743030315	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8705962315777898	0.0	0.6448601889987938	0.591711543788465	0.4417580375572455	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.580015786960938	0.0	0.8480360110176537	1.143036804370141	0.2850115488829469	0
0.8270482828196889	0.0	0.6304568340641004	0.5092414693889324	0.4754674026971633	0
1.530326938737228	0.0	0.9666853365620306	0.8709186094930459	0.3507011242593083	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.25304734629369	0.0	0.8143052348165832	0.8101069753467129	0.3680886253439886	0
0.0	0.0	0.0	0.0	1.0	0
1.244578447898798	0.0	0.8485493856229046	0.8238385301925071	0.3640602549856523	0
0.0	0.0	0.0	0.0	1.0	0
1.364109463268038	0.0	0.8170312257632601	0.9614837437635835	0.3268133325857283	0
3.789687964741241	0.0	2.012011435651765	2.198381934660912	0.1381556903785711	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.648442146889367	0.0	0.9407655792849792	1.069073267032589	0.3011548667194329	0
0.0	0.0	0.0	0.0	1.0	0
3.719697224283746	0.0	1.84747360959363	2.489635910731604	0.11459823265306	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.25304734629369	0.0	0.8143052348165832	0.8101069753467129	0.3680886253439886	0
0.0	0.0	0.0	0.0	1.0	0
4.794426009492019	0.0	2.482371502020473	2.585782021563986	0.1078271417813632	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
8.941300378980927	0.0	3.035167030016517	3.784531334859967	0.05172839484063596	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.645624859848026	0.0	0.9589279894960039	1.030727474145241	0.3099878662122145	0
0.0	0.0	0.0	0.0	1.0	0
1.477835888204142	0.0	0.8032695022665741	1.136521893726968	0.2863884703427708	0
0.0	0.0	0.0	0.0	1.0	0
1.731553240998646	0.0	0.9391416950859737	1.158067126215274	0.2818667624543624	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.9363914535332124	0.0	0.7033285704819561	0.5395031611027008	0.4626387055884099	0
0.0	0.0	0.0	0.0	1.0	0
1.880693405404936	0.0	1.297871217708205	1.262946397308031	0.2610941138404876	0
20.29738008677701	0.0	4.643438700094262	5.375100562830831	0.02042616344885828	0
0.0	0.0	0.0	0.0	1.0	0
1.615621194825813	0.0	0.9380440009901002	1.018404984298924	0.3128976503859962	0
4.458470374258741	0.0	2.526249193044296	2.540753805934948	0.1109418098067342	0
0.0	0.0	0.0	0.0	1.0	0
2.284565809705831	0.0	1.423807167356113	1.764903236661166	0.1840141035666434	0
0.6864979914657993	0.0	0.551425453435908	0.4143782151546915	0.5197556195600244	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-1.650948275155883e-05	1.0	0
2.674740179449625	0.0	0.9910738753021041	1.70503501268686	0.1916308215506054	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.9266946963688067	0.0	0.6459434176708829	0.6978649700897712	0.4035020265401701	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
3.395893076469604	0.0	1.961680726884951	1.759188371833964	0.1847257831465818	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
0.8094409360208954	0.0	0.6074888208498754	0.5670276093180817	0.451442488739181	0
3.760201713996627	0.0	2.307430384230611	2.329484257897871	0.1269439297967067	0
1.086605260022266	0.0	0.7335694523926957	0.7354351157446644	0.3911271088804563	0
0.0	0.0	0.0	0.0	1.0	0
3.743690716738295	0.0	1.861336387833361	1.973204706006289	0.1601081110561008	0
0.0	0.0	0.0	0.0	1.0	0
22.07026174885465	0.0	3.34850594149377	5.159936272473367	0.02311374541514721	0
0.9576886759842503	0.0	0.6881110137194558	0.6397717605060222	0.4237934581171221	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.915733344871449	0.0	1.350477931614633	1.28298215783003	0.257345289073331	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	0.0	1.0	0
1.477835888204142	0.0	0.8341941993534779	1.096159722800181	0.2951104320250654	0
0.0	0.0	0.0	0.0	1.0	0
1.616094825773767	0.0	0.8933747557696702	1.109149015642245	0.2922670085174928	0
1.315573598295664	0.0	0.8036200616697559	0.9280101620104766	0.3353805176249611	0
6.94447788250026	0.0	2.448434942438194	3.702966249361324	0.05431582662144829	0
0.0	0.0	0.0	0.0	1.0	0
1.221390729483679	0.0	0.8373121621994329	0.8271163571002376	0.3631076919874907	0
1.034515212001742	0.0	0.7314626877043192	0.6852973028543143	0.4077685633468661	0
0.9628417207816646	0.0	0.6838386702909819	0.6368719143125929	0.4248457974179072	0
0.0	0.0	0.0	0.0	1.0	0
0.0	2.149359044018594	1.064592549209112	1.432833435935919	0.2313025763988302	0
1.930251527903154	0.0	1.345578171171134	1.302743709698397	0.2537126611102851	0
0.849453582871937	7.308704900819011	2.224740509580949	2.932562329565876	0.08680961403077014	0
8.250597891046853	8.048665924475221	8.181862192569929	0.0008577976749606364	0.976634751305743	0
0.0	5.346524951191846	1.997193735316129	2.549239034865813	0.1103473919827381	0
1.930826901012754	6.199469881317379	2.990958535585609	1.150954499211956	0.2833494286998615	0
2.501333503761509	0.0	1.704163600999619	1.665575100954353	0.1968522630245677	0
1.645624859848026	0.0	0.9589279894960039	1.030727474145241	0.3099878662122145	0
0.0	0.0	0.0	0.0	1.0	0
0.0	0.0	0.0	-1.105630113684697e-05	1.0	0
0.8994446056836025	0.0	0.6510467258856234	0.6254085048511531	0.4290445235371708	0
0.9566106818407905	0.0	0.6791707751932634	0.6372783156595325	0.4246980803124705	0
0.884795801109077	0.0	0.6496155353533384	0.5983814469985589	0.4391962446148598	0
0.0	0.0	0.0	0.0	1.0	0
0.3220863212798276	0.0	0.0	0.06601869308330066	0.7972242959403018	0
1.627976743423523	0.0	0.8436336863005156	1.220122048307335	0.2693367013785062	0
2.493953660996552	0.0	1.677601403324173	1.605272933926273	0.2051575570105164	0
0.0	0.0	0.0	0.0	1.0	0
